Id,SalePrice
1639,7.882281453004215
1640,8.038007632808004
1641,7.880556648998329
1642,7.9413047943494455
1643,7.958227583338554
1644,7.979994673445087
1645,7.8869954886307765
1646,7.818411566017737
1647,7.843187730494468
1648,7.752575051808274
1649,7.767485301152059
1650,7.701815726533654
1651,7.732969020979081
1652,7.633296159886868
1653,7.624602060017511
1654,7.81782819613084
1655,7.805534826664154
1656,7.802424378841096
1657,7.81782819613084
1658,7.801736246380406
1659,7.781116915170464
1660,7.7983493752916715
1661,8.22233323700251
1662,8.198925420621746
1663,8.178973141446253
1664,8.191072529248027
1665,8.063234982151755
1666,8.090112857060335
1667,8.121977951432449
1668,8.124342344673565
1669,8.075366667136947
1670,8.152480904374583
1671,8.014953100715093
1672,8.185541446155082
1673,8.079891648363636
1674,7.999588071022964
1675,7.869169568736082
1676,7.883293908119929
1677,7.913262323483662
1678,8.203179061425537
1679,8.156972633092076
1680,8.113865304293252
1681,7.991317070788677
1682,8.086771481110482
1683,7.85767968445898
1684,7.85886256533209
1685,7.864452455335546
1686,7.849847118477447
1687,7.82791722896218
1688,7.884641715389552
1689,7.9028547239883915
1690,7.912233323075426
1691,7.852720510177666
1692,8.0452558527234
1693,7.83793144804189
1694,7.874860646921341
1695,7.842843534973346
1696,8.04093945781001
1697,7.847771705862224
1698,8.131514008246285
1699,8.096329807118808
1700,8.006458559586099
1701,8.027654188522433
1702,8.005420509045193
1703,8.001493549597825
1704,8.064252469654889
1705,7.973440621544567
1706,8.196884702152689
1707,7.924455394363646
1708,7.895524483681328
1709,8.04201568883337
1710,7.951269329433704
1711,8.00008437257843
1712,8.04350053131068
1713,8.014870209218108
1714,7.967857048233527
1715,7.918873986943293
1716,7.878958391832459
1717,7.865559498406577
1718,7.744920483396614
1719,7.9272374434709905
1720,8.007178626520682
1721,7.8593281144390446
1722,7.729052471522937
1723,7.824358449231459
1724,7.925098760030557
1725,8.001806463555344
1726,7.88821996142891
1727,7.818500813874931
1728,7.881722175063978
1729,7.818074805141275
1730,7.820217015930016
1731,7.725739668988343
1732,7.767710629659178
1733,7.726191200064816
1734,7.758936676416082
1735,7.7523799741150405
1736,7.698683398706
1737,8.093477643967997
1738,7.945408820553824
1739,8.007195015486847
1740,7.94774173576098
1741,7.876405951738666
1742,7.849709364735875
1743,7.854830919417455
1744,8.091822613754081
1745,7.9271814095192745
1746,7.941391160861299
1747,7.95464981407976
1748,7.945324802551941
1749,7.816007795270746
1750,7.73767355034829
1751,7.9873784291979435
1752,7.723802070327259
1753,7.785282698317854
1754,7.911741818316033
1755,7.835101054000184
1756,7.732076534503024
1757,7.7256002961158226
1758,7.769304607401822
1759,7.869656360347119
1760,7.83802627561614
1761,7.797301066918099
1762,7.853087617733095
1763,7.884866742683364
1764,7.720364233497562
1765,7.782434430917546
1766,7.880043329138791
1767,7.940161617505305
1768,7.7774947511969765
1769,7.858171827396677
1770,7.779543633682714
1771,7.742824578650807
1772,7.761794463467988
1773,7.767024614337123
1774,7.756544054306399
1775,7.7548123147034245
1776,7.737276255903939
1777,7.703242815914339
1778,7.782517974664177
1779,7.716162184169975
1780,7.886426512976773
1781,7.744378257752006
1782,7.663627013154409
1783,7.747295642874623
1784,7.602844317974006
1785,7.699252942890274
1786,7.787683262004625
1787,7.831868339127591
1788,7.349229112821916
1789,7.667255819068644
1790,7.524812610736523
1791,7.852509712043581
1792,7.8059305283480045
1793,7.752092881447979
1794,7.794117770700546
1795,7.7735886716492875
1796,7.73409211105144
1797,7.683397440925488
1798,7.726076361718554
1799,7.704238394816244
1800,7.745611580708113
1801,7.73057358300646
1802,7.780519211430023
1803,7.788969111831862
1804,7.768205348981659
1805,7.767396736318111
1806,7.658848448776859
1807,7.701729582559805
1808,7.727033484043836
1809,7.732165025124281
1810,7.788410818995434
1811,7.645094000199427
1812,7.638769151817737
1813,7.707404675772487
1814,7.609145742265748
1815,7.3829999679340075
1816,7.640852804723216
1817,7.683889675160905
1818,7.732896077255823
1819,7.665094715729967
1820,7.35185830337953
1821,7.687450664323497
1822,7.795743466029431
1823,7.236970706478323
1824,7.743816128829053
1825,7.772631010772114
1826,7.627504385968251
1827,7.647083099053574
1828,7.757138309695499
1829,7.678189622394951
1830,7.78231204771452
1831,7.849368576182797
1832,7.569228680292969
1833,7.72382485214281
1834,7.729004535753667
1835,7.768083534241964
1836,7.713296896053818
1837,7.577887695500075
1838,7.688294504219596
1839,7.5475011277498485
1840,7.824195384660562
1841,7.787526920254681
1842,7.5085993925892085
1843,7.760090910549181
1844,7.739729081177395
1845,7.781325088565693
1846,7.827122571636773
1847,7.805043199158343
1848,7.317913243564689
1849,7.696673549815671
1850,7.72649395989517
1851,7.801690901786785
1852,7.740634605118471
1853,7.767895119240491
1854,7.856409372558858
1855,7.7803204255568135
1856,7.953530082972853
1857,7.829031461998834
1858,7.76332776261562
1859,7.750125625458626
1860,7.791752920219796
1861,7.750125625458626
1862,8.04725997642754
1863,8.042981204286692
1864,8.042981204286692
1865,8.155035095701065
1866,8.123320242932033
1867,7.993973764100651
1868,8.073024377670517
1869,7.913249599156153
1870,7.978601614865801
1871,8.006692354767953
1872,7.851869118841581
1873,7.984797250303757
1874,7.783922280841757
1875,7.940429668495193
1876,7.890133306361372
1877,7.942916303619486
1878,7.9495094120618655
1879,7.755581843590902
1880,7.760208769815606
1881,7.983251684813237
1882,8.033574339361117
1883,7.899889364852751
1884,7.922705545171367
1885,8.023987504982284
1886,8.084073540088943
1887,7.939640658772825
1888,8.042135818026342
1889,7.821894958542964
1890,7.761984307457951
1891,7.760579282984292
1892,7.69512611162095
1893,7.732876602802376
1894,7.737567179236902
1895,7.785217918057975
1896,7.726184883749623
1897,7.668596365814149
1898,7.693861115616949
1899,7.789329971828121
1900,7.808822761531694
1901,7.868662830072703
1902,7.810524990641936
1903,7.95122482414352
1904,7.781432067716549
1905,7.919397356682561
1906,7.776673316214456
1907,7.923942730829681
1908,7.681798669236738
1909,7.767161236820159
1910,7.717013043749874
1911,7.9563928324474
1912,8.105309875788302
1913,7.8214815489700475
1914,7.4114530975956345
1915,8.077395288869536
1916,7.507820067801027
1917,8.049516673805721
1918,7.768931062481453
1919,7.8249155437248294
1920,7.779809963832666
1921,8.206443379057712
1922,8.124502470859088
1923,7.913182299583361
1924,7.963633844452838
1925,7.9401838772426245
1926,8.189972289319895
1927,7.774967081590023
1928,7.848142304981156
1929,7.733080515373361
1930,7.746266049996928
1931,7.7903214205637035
1932,7.774345314518727
1933,7.851603558664373
1934,7.872899673401307
1935,7.847075901242148
1936,7.891508496754364
1937,7.881594260600949
1938,7.857466361295487
1939,7.9744824629221345
1940,7.894365721359633
1941,7.8494959678616985
1942,7.873811977919044
1943,7.905955865324674
1944,8.126905438898774
1945,8.163538778716651
1946,7.755397267041078
1947,8.080798199873477
1948,7.861128117512818
1949,7.984581193323288
1950,7.872210852831642
1951,8.023794583971801
1952,7.962033833033191
1953,7.838839989331131
1954,7.918350827576713
1955,7.757470245451532
1956,8.050355909537268
1957,7.840653975652835
1958,8.101246835897822
1959,7.7817528717913165
1960,7.699818762762687
1961,7.723612405877353
1962,7.643406907744072
1963,7.6544480868202935
1964,7.704707981895757
1965,7.787427583038697
1966,7.795739045848346
1967,8.051595199818783
1968,8.185673849541958
1969,8.176389570298328
1970,8.19992455080931
1971,8.2058610519062
1972,8.172340724902387
1973,8.0514429638622
1974,8.088426939205734
1975,8.180198675683195
1976,8.03592571684876
1977,8.127635840963885
1978,8.139678367040252
1979,8.123317990649149
1980,7.8772354017485355
1981,8.130978919285775
1982,7.943986350907963
1983,7.916083511818099
1984,7.861463402233883
1985,7.946543760527319
1986,7.9375470446900405
1987,7.8619638408952355
1988,7.868648394867041
1989,7.890339569836148
1990,7.959637682614719
1991,7.96598581273605
1992,7.92723470959461
1993,7.850202427461089
1994,7.990827455258888
1995,7.88263139615502
1996,8.010868440776544
1997,8.100860874491225
1998,8.112269281772699
1999,8.006802392200305
2000,8.078909494678857
2001,8.019758162376545
2002,7.981114655802221
2003,8.000511762954007
2004,8.019574632078225
2005,7.965170493621971
2006,7.936008126738441
2007,8.001037707581837
2008,7.918149909679082
2009,7.898282788026311
2010,7.91070610712245
2011,7.781614538872715
2012,7.863273852008499
2013,7.879964982357995
2014,7.885937618567475
2015,7.921699289475324
2016,7.890658729373919
2017,7.9127289227110165
2018,7.714340153338068
2019,7.767225525048295
2020,7.68785444696803
2021,7.698043951895986
2022,7.893557626358775
2023,7.789666186403902
2024,7.947518841896995
2025,8.118270517244238
2026,7.861334590972708
2027,7.8083112035810585
2028,7.804051919893191
2029,7.834996142893184
2030,8.066259671250302
2031,7.953863944843995
2032,8.016564316875124
2033,8.02820080908606
2034,7.826472601946007
2035,7.923909606718389
2036,7.924776652128384
2037,7.934733152086616
2038,8.052999490392946
2039,7.950882718861562
2040,8.049426108578311
2041,8.092866853496952
2042,7.912991401551371
2043,7.855926345498193
2044,7.85566344706354
2045,7.957525479882695
2046,7.775357207985856
2047,7.794010406709996
2048,7.773083902365648
2049,7.770013943872173
2050,7.8784325199022485
2051,7.671125437585361
2052,7.743818563374636
2053,7.8004436337024465
2054,7.5533182450562695
2055,7.841267996472367
2056,7.767124524782086
2057,7.729366783366797
2058,7.9338573919143505
2059,7.758313760144862
2060,7.850829909904502
2061,7.882160451831821
2062,7.7677334944655785
2063,7.70089855761099
2064,7.796840131105928
2065,7.75033145118604
2066,7.826021358029074
2067,7.706193819478121
2068,7.77590998618963
2069,7.626959828543834
2070,7.6930740844989876
2071,7.588600409169901
2072,7.7740685097299425
2073,7.7855249428103575
2074,7.890962444420734
2075,7.8095033806177625
2076,7.733974592413618
2077,7.786506534044072
2078,7.754356292530388
2079,7.747151171198225
2080,7.714221255301885
2081,7.727977887183558
2082,7.713826583687725
2083,7.800028914784169
2084,7.697267216384
2085,7.7178770141847535
2086,7.692864847097313
2087,7.725422063082954
2088,7.578449180423082
2089,7.537019836455427
2090,7.729405126627415
2091,7.699159000015334
2092,7.72497688101647
2093,7.724139869668667
2094,7.7157930369355
2095,7.794595971653181
2096,7.553435290317815
2097,7.585024068209917
2098,7.789963468381873
2099,7.393134576003246
2100,7.582072779127699
2101,7.72151627148295
2102,7.746391877745916
2103,7.662904473688271
2104,7.74785095213825
2105,7.728430764376395
2106,7.399791663975044
2107,7.9565564404497575
2108,7.710310539028423
2109,7.696398966226223
2110,7.740842826421437
2111,7.812839738489481
2112,7.772915673029548
2113,7.704982583272649
2114,7.67733741584387
2115,7.794544448818217
2116,7.702431362303916
2117,7.790792585557865
2118,7.699888144911809
2119,7.648745899333816
2120,7.690878593239875
2121,7.571598433055935
2122,7.587406670052309
2123,7.583476933009863
2124,7.838595068729198
2125,7.737423426775057
2126,7.807215052118513
2127,7.758171779722423
2128,7.686694528201394
2129,7.652121510138763
2130,7.756084731457099
2131,7.783471609061938
2132,7.7069524709477735
2133,7.708979153621642
2134,7.719154378183724
2135,7.644727161737099
2136,7.471654753417515
2137,7.678499763178453
2138,7.7634454683114065
2139,7.8132553296213985
2140,7.78140335459889
2141,7.756743350007063
2142,7.742240836740583
2143,7.767179179591384
2144,7.688933382177255
2145,7.773406661951961
2146,7.846280214862528
2147,7.7931123770586135
2148,7.7080103102478885
2149,7.776274542552833
2150,7.962474751184224
2151,7.725604275111488
2152,7.873629512353679
2153,7.848417578182519
2154,7.690638000509119
2155,7.775810111717207
2156,7.998871774825188
2157,7.972068015736394
2158,7.997847193267607
2159,7.953127537425665
2160,7.837864324601409
2161,7.992547053506135
2162,8.188259740931812
2163,8.129223431468091
2164,8.012196798976248
2165,7.882008398900855
2166,7.802213913764446
2167,7.9681549854731335
2168,7.903163738674605
2169,7.915230900249215
2170,7.945109188106349
2171,7.7876036200371885
2172,7.767668274857407
2173,7.857674940891557
2174,7.979714293785424
2175,8.094673759959498
2176,8.083381013523523
2177,8.000327882057608
2178,7.940086469787461
2179,7.776313605292851
2180,7.908929166577641
2181,7.9086415287904215
2182,7.943143289246074
2183,7.883737922116072
2184,7.757297336222309
2185,7.717577924035338
2186,7.794142567243813
2187,7.79870375848001
2188,7.80997064985134
2189,7.96793172432076
2190,7.583116749675339
2191,7.610850504918852
2192,7.629485551963118
2193,7.6291318885895345
2194,7.638681232985789
2195,7.713706866467797
2196,7.676128059302568
2197,7.681840454575228
2198,7.836253253020134
2199,7.830265034418195
2200,7.797651973548523
2201,7.797007487481522
2202,7.948638054137988
2203,7.808619270341303
2204,7.871461376151667
2205,7.688035930575451
2206,7.758958120664938
2207,7.9686812042574315
2208,8.016599194434404
2209,7.950959257271022
2210,7.705023847590078
2211,7.6921634770445895
2212,7.65239368423821
2213,7.654387192385311
2214,7.74719665476795
2215,7.66189207552731
2216,7.76475251812729
2217,7.58683220357208
2218,7.423225677622535
2219,7.386450265252019
2220,7.409413444194328
2221,8.077395288869536
2222,7.993105066362537
2223,8.073374638991096
2224,7.9363681404119815
2225,7.712225615277331
2226,7.851851036080024
2227,7.925515346263804
2228,8.032952252460374
2229,7.992687722028315
2230,7.804877163218099
2231,7.929736883316859
2232,7.869678362010891
2233,7.8730662148143145
2234,7.999183348948282
2235,7.924170931778954
2236,8.05161199056718
2237,8.113650140960203
2238,7.9178129225620095
2239,7.672195500515464
2240,7.824010557800939
2241,7.77567741222952
2242,7.754843090429642
2243,7.73854577179161
2244,7.639213163285704
2245,7.61331239062366
2246,7.7958570763098765
2247,7.678619167932031
2248,7.744587414539183
2249,7.737617806430708
2250,7.76978912801986
2251,7.639018891624083
2252,7.871185786641866
2253,7.807005630181795
2254,7.874521503832129
2255,7.887202303190757
2256,7.891153801640564
2257,7.908499196737855
2258,7.854492989941529
2259,7.861940377943331
2260,7.839914631670999
2261,7.901490249028993
2262,7.923208172680761
2263,8.13908386576259
2264,8.212496115646116
2265,7.865358077510764
2266,8.05565343613277
2267,8.135921502063985
2268,8.19817442995897
2269,7.8190558858727774
2270,7.882453230228927
2271,7.971824381067331
2272,7.930287978828037
2273,7.829355168066939
2274,7.8672316847975035
2275,7.847541925982146
2276,7.875451006810602
2277,7.866573278600535
2278,7.80095455002763
2279,7.732865132785119
2280,7.733232962473764
2281,7.841752173418001
2282,7.879124238152459
2283,7.648224163839579
2284,7.6826379130900495
2285,7.815034861474191
2286,7.732237424721827
2287,8.15366081929699
2288,8.00530629630965
2289,8.164827021649852
2290,8.221493966740018
2291,8.096617886176944
2292,8.210453448249835
2293,8.22166883438459
2294,8.181932796299298
2295,8.18081160739588
2296,8.071331572940869
2297,8.094404137385316
2298,8.107524783944799
2299,8.142118126959264
2300,8.106000568862457
2301,8.037794823264178
2302,7.975354485462128
2303,8.00622855946913
2304,7.9831028273597955
2305,7.865553531227094
2306,7.8616531599881405
2307,7.875506796333282
2308,7.977270539726197
2309,8.048558587168602
2310,7.923941788259503
2311,7.89105891268516
2312,7.863931187962195
2313,7.869501034268901
2314,7.854203623937833
2315,7.871766812014631
2316,7.877787832681579
2317,7.864341710121931
2318,7.866266006966483
2319,7.869688336632191
2320,7.900547513267558
2321,8.008140463339911
2322,7.844758984324756
2323,7.855560140082707
2324,7.837138581432533
2325,7.936691312526767
2326,7.826775927100719
2327,7.950586184406469
2328,7.984222330097869
2329,7.886532882933338
2330,7.870893875507595
2331,8.143775021980446
2332,8.15223245913997
2333,8.110137871633553
2334,8.017000920190076
2335,8.03084584874259
2336,8.10595903075787
2337,7.907265592919627
2338,8.047051990432257
2339,7.944963962350157
2340,8.180707726474512
2341,7.9545645507694696
2342,7.994737129794096
2343,7.972036574735263
2344,7.958981307963174
2345,7.981813400963999
2346,7.929507439527224
2347,7.887531866482883
2348,7.9776721771728445
2349,7.845132483253009
2350,8.042643703412912
2351,8.004730217149799
2352,8.000990361898019
2353,7.945977995757725
2354,7.737228501382846
2355,7.784810978384814
2356,7.803670030306402
2357,7.923595447121045
2358,7.887818667768801
2359,7.745669072662191
2360,7.708440620206759
2361,7.785777195948928
2362,8.043197293604463
2363,7.775655038565713
2364,7.815190033001462
2365,7.932024666402114
2366,7.913092886442082
2367,7.987369392582471
2368,7.916573948650414
2369,7.968199460156363
2370,7.842804523137864
2371,7.847072860180503
2372,7.8800126655938
2373,8.044947834257167
2374,8.057154469459972
2375,8.013514741864787
2376,8.026749359932188
2377,8.109549984001864
2378,7.768369559780169
2379,7.872024124104406
2380,7.775396516949639
2381,7.814412559402085
2382,7.935199667458472
2383,7.934645030418242
2384,8.006202521448145
2385,7.828566358831521
2386,7.768517625652759
2387,7.751543113111575
2388,7.657723419712229
2389,7.742672764477021
2390,7.793384610671167
2391,7.778967775370132
2392,7.705597312049489
2393,7.840867116987462
2394,7.795662940140365
2395,7.904232744501859
2396,7.777421559981914
2397,7.933366785352327
2398,7.74553454314027
2399,7.357999442927194
2400,7.389997334028313
2401,7.716124385037066
2402,7.775420170682748
2403,7.768086920321479
2404,7.802356559644566
2405,7.825119717863816
2406,7.7630189295733505
2407,7.754054322952464
2408,7.767853184748418
2409,7.726569974261683
2410,7.847709748883604
2411,7.740422801357336
2412,7.813530966773217
2413,7.756863962313417
2414,7.774181963155649
2415,7.767371698805253
2416,7.756601548256739
2417,7.73896657107584
2418,7.737368765502165
2419,7.745011323671407
2420,7.740053616003624
2421,7.801357623392559
2422,7.719504055711204
2423,7.742505127646234
2424,7.8240343027700066
2425,7.890568962585673
2426,7.708364910867653
2427,7.780879976970649
2428,7.879094193596119
2429,7.712374416582972
2430,7.738718657136385
2431,7.651033748394887
2432,7.7957919920650856
2433,7.796816321936193
2434,7.764695396963441
2435,7.786477483812373
2436,7.66942487200614
2437,7.690482179766641
2438,7.738312603621439
2439,7.668032001894557
2440,7.71532220301145
2441,7.637724979408374
2442,7.628712417100178
2443,7.700994111159792
2444,7.759804098903044
2445,7.5426203661043
2446,7.717183463386861
2447,7.916051862331282
2448,7.761028945583086
2449,7.656236627571471
2450,7.785057960227839
2451,7.721634284432473
2452,7.938282598999029
2453,7.636962397627742
2454,7.726356386732115
2455,7.676307866147685
2456,7.7419278098722994
2457,7.72669634692874
2458,7.680182783957785
2459,7.668124097387098
2460,7.765067690302645
2461,7.690613739727624
2462,7.760723631847671
2463,7.713521024058173
2464,7.817372721311823
2465,7.736917757536344
2466,7.678283848704328
2467,7.774285633141191
2468,7.539772724979988
2469,7.476143689839654
2470,7.866275605403521
2471,7.944285884275947
2472,7.835045040488313
2473,7.694743015888902
2474,7.534297866888176
2475,7.933632876366381
2476,7.669607603458152
2477,7.7469369910708705
2478,7.840222105382159
2479,7.657502861728537
2480,7.791197076665887
2481,7.7231396664174685
2482,7.755428098023008
2483,7.705794117925898
2484,7.725723711127429
2485,7.737576214260002
2486,7.8279646942306895
2487,7.908668780926194
2488,7.824682733535749
2489,7.811190339284344
2490,7.8001249982244145
2491,7.600244677819128
2492,7.887657636154843
2493,7.7894076746193885
2494,7.8557323953126605
2495,7.6076359732529735
2496,7.9809039847218886
2497,7.80344644757169
2498,7.704136100408762
2499,7.626778558479834
2500,7.740434385709097
2501,7.768488529037757
2502,7.786052129326276
2503,7.579338792731402
2504,7.887416691389115
2505,7.974777247354954
2506,8.010014365878705
2507,8.078518179203387
2508,8.006974223423915
2509,7.936992433557815
2510,7.98168257954243
2511,7.866877341843487
2512,7.927821557228636
2513,7.925104063894988
2514,7.993057372634077
2515,7.808221555725403
2516,7.825970554001506
2517,7.777774445217321
2518,7.807448349022575
2519,7.9657083629724665
2520,7.930080893168017
2521,7.903572961172934
2522,7.95281822095059
2523,7.744549276755487
2524,7.78449720483672
2525,7.791325452479175
2526,7.771325195315068
2527,7.679629901101764
2528,7.755289154455199
2529,7.7673788983437
2530,7.702696225068409
2531,8.017101926024953
2532,7.965385390010197
2533,7.914464140049589
2534,7.978441966246513
2535,8.116022415336705
2536,7.9807214586681985
2537,7.966451993878742
2538,7.873196372637505
2539,7.8916712667326525
2540,7.8503103832772085
2541,7.886465117839786
2542,7.848998180941968
2543,7.7527713372995875
2544,7.712829285704023
2545,7.755264286895826
2546,7.754059437633294
2547,7.781610334545214
2548,7.789457342527608
2549,7.818393506901041
2550,8.121730074891916
2551,7.7533878499779085
2552,7.737042143994742
2553,7.553431054262212
2554,7.6209876944572805
2555,7.6915445750725
2556,7.691893014017688
2557,7.717488216722344
2558,7.764056044367995
2559,7.767372081146411
2560,7.791549018811526
2561,7.776353469971179
2562,7.748229151767089
2563,7.788204514899853
2564,7.927231206756353
2565,7.8127157308491135
2566,7.835064918083397
2567,7.769640115561
2568,7.918368998541563
2569,7.937432228968729
2570,7.69890434827159
2571,7.881923204400934
2572,7.854936976127189
2573,7.97511662880013
2574,8.078892974492577
2575,7.720806971214081
2576,7.725915635728981
2577,7.799811582380772
2578,7.614017902095975
2579,7.437599514874343
2580,7.6818473384777075
2581,7.69718672891749
2582,7.673449616848464
2583,8.050540402572002
2584,7.829284932742122
2585,7.870797826517573
2586,7.923233712291922
2587,7.918631571903636
2588,7.803088587393884
2589,7.783468348239157
2590,7.948409874321154
2591,7.947939889692353
2592,7.933974540558358
2593,8.014702043098353
2594,7.86435916605068
2595,7.928101467358564
2596,8.09195490657382
2597,7.879586022891627
2598,8.04722640777581
2599,8.09509559907386
2600,7.784282053697786
2601,7.779397665059532
2602,7.546820056765912
2603,7.609393300136253
2604,7.5428687511416275
2605,7.51930382080156
2606,7.785068453511148
2607,7.8716547220231625
2608,7.934904415638947
2609,7.8229869478272915
2610,7.694648595351266
2611,7.712773163407253
2612,7.805516190942867
2613,7.758439425073329
2614,7.744794896557459
2615,7.820023474788321
2616,7.788213472497277
2617,7.860700666820357
2618,7.917792964772397
2619,7.911360874817392
2620,7.891130642137467
2621,7.875955895247652
2622,7.870792343310438
2623,8.023587812869092
2624,8.070933920973326
2625,8.096930698213392
2626,7.8576124551604325
2627,7.87564776709359
2628,8.239146356615148
2629,8.224461167321616
2630,8.152698117494726
2631,8.20840663438425
2632,8.184909148402152
2633,8.063063736208967
2634,8.198495501123812
2635,7.797422066458881
2636,7.884433168259835
2637,7.867641975856217
2638,8.001992871337249
2639,7.878109341782249
2640,7.818732641808956
2641,7.655242197367915
2642,7.904859304239353
2643,7.6495726280995715
2644,7.724258129782031
2645,7.64450754838389
2646,7.631106819701986
2647,7.6529930041656735
2648,7.788976554680873
2649,7.770826921014558
2650,7.796004797459124
2651,7.796497416260814
2652,8.191354882899114
2653,8.00070685529573
2654,7.952932773545486
2655,8.177234965042553
2656,8.11056593207189
2657,8.122763731202479
2658,8.049461049381598
2659,8.084505696410671
2660,8.127029869309458
2661,8.1295395892312
2662,8.132533556128084
2663,8.080005278842275
2664,8.026947357668156
2665,8.094108741058822
2666,8.045205839412336
2667,7.843347583562036
2668,7.8941572432087375
2669,7.8447335716940305
2670,8.065187115259445
2671,7.894634059666123
2672,7.8968657438586005
2673,7.943277637043434
2674,7.918802802219407
2675,7.845683227311025
2676,7.891249702073794
2677,7.8908967478032235
2678,8.020997171063327
2679,8.050164280043187
2680,8.053936264046124
2681,8.167449909231062
2682,8.1077521119259
2683,8.251108955049807
2684,8.102739725886046
2685,8.12168411046077
2686,8.007621567054512
2687,8.089514184577007
2688,7.966841885608612
2689,7.9249048308475665
2690,8.229269867252324
2691,7.877013233710703
2692,7.734105206244916
2693,7.882035165934723
2694,7.741090374220199
2695,7.901595623668479
2696,7.895503670993468
2697,7.876064172254044
2698,7.889186030081988
2699,7.847359485387262
2700,7.8267273407415825
2701,7.793366554603478
2702,7.6921410834693065
2703,7.730097970001144
2704,7.795680335783716
2705,7.736932177851677
2706,7.708606952584384
2707,7.745459264890129
2708,7.780735421648701
2709,7.670746637707324
2710,7.743979061605468
2711,8.012831495481409
2712,8.123493765711196
2713,7.831865891892977
2714,7.810262876962053
2715,7.8475200245509935
2716,7.788109403209404
2717,7.891637520123192
2718,7.979812739673105
2719,7.82865303934224
2720,7.850381819801041
